word,occurences
belize guatemala united states,1
zambezi,2
philosophical fallacy,1
sets,2
clean green,1
blue cue,1
robin roberts,1
jefferson airplane,3
ring king,1
dads pads,1
george blanda,1
monster trucks,1
steely dan,6
fat bat,2
pat summerall,1
doll,1
marv albert,1
rollerball,1
the ravens,2
curt gowdy,3
donna de varona,1
fear strikes out,1
chernobyl the nuclear disaster,1
grapes of wrath,1
carbonated soda or soda water or carbonated water,1
the wide world of sports,2
vodka orange juice,1
an apéritif,1
cocaine,2
sis boom baa,1
billie joe mcallister,1
dead languages,2
blue danube,1
the north star or pole star,1
a foreign car,1
the tafthartley act,2
the most,1
coward of the county,2
sirius the dog star,2
the united mine workers,1
the surprise symphony,3
the afl the american federation of labor,1
a cat on a hot tin roof,1
harry flashman,1
n sync bye bye bye,1
the hammer throw,1
remember the titans,1
sandpiper,2
lance burton,1
paleontology,6
the replacements,3
lance alworth,1
all the right moves,1
monday monday night football,1
rick james bond,1
the screw,1
deborah harry potter,1
blackbeard edward teach,3
the katzenjammer kids,2
czech republic czechoslovakia,1
a concierge,1
larry bird of prey,1
duke of york hence new york,1
public sector,1
the glory,2
victor mature audiences,1
statistician,1
canadian bacons rebellion,1
dwarfs,2
domino theoryprinciple,1
cabbage patch,1
66000,1
tumbler,2
andrea bocelli,2
egg larva pupa adult,1
national association for the advancement of colored people,1
whos there,1
fonzie,2
basset hound,1
can we all get along,1
dylan,3
old english sheepdog,3
how many were going to st ives,1
airedale,3
youth international party,1
why do birds suddenly appear every time you are near,1
joe cool,1
student nonviolent coordinating committee,1
croix de guerre,2
which twin has the toni toni home permanents,1
huggy bear,2
rhodesian ridgeback,4
oscar hammerstein ii,1
brewski,1
ftd,2
tase,1
achybreaky,1
dan aykroyd harold ramis,1
dutch boy paints,1
podcast,2
saks,2
the stay puft marshmallow man,1
earhart,2
a hermit,1
figgy,1
a rover,2
malcolm little or malcolm x,1
lethal injection,1
the year of magical thinking,1
fulton county,1
confirmation,1
a streaker,1
gi joe,5
nina pinta santa maria,1
leaving on a jet plane,1
brides,1
fastidious,2
bach brahms beethoven,2
willowy,1
hang on sloopy,1
prehensile,4
estonia latvia lithuania,4
georgy girl,3
caesar crassus pompey,1
mirabella,1
sikh,2
the sooner state,1
lizards snakes,1
mother goose tales,1
nell gwyn,1
robert boyle,2
panhandle,1
silica,2
thomas jefferson james madison both from virginia,1
the green light,1
lenny,3
new york los angeles,1
dobie gillis,3
shrinking violet,1
xena the warrior princess,1
doc severinsen,3
ws gilbert,1
pituitary,1
seismographs,2
spiritual,1
the masque of the red death,3
mutton glutton,3
nebulae,2
ladybugladybird beetles,1
fast cast,1
ron ely,1
fight site,1
orchids,5
hugh o brien,1
freezedrying,1
chilly willy,4
amundsen scott,1
zoysia,1
anson williams,1
tribe scribe,1
the grandeur that was rome,1
the bible the book of mormon,1
connoisseur,1
the sexes,1
gary indiana,1
rochester new york,4
hans holbein the younger,5
barbara pierce,1
shelley long,5
los angeles memorial colliseum,1
scruples,3
chicago midway,1
eskimo pie,2
machete,4
richmond virginia in 1607,1
the tidal basin,2
grody,1
the xpresidents,1
pahree,1
the snowshoe,1
the dog star,1
jessica savage,1
cole slaw,4
costume,1
a cosmetologist,1
atisket atasket,1
dame agatha christie,1
corn husks,1
a cosmonaut,1
a pear,7
scatting,1
story of o,2
rest recreation also would accept rehabilitation recuperation,1
a miniature,1
plácido domingo,3
la hoyah,1
a statuette,1
an identified flying object,1
wag the dog,6
carmen jones,1
ie,1
the toreadors,1
a book,2
a wedding cake,1
the eastern orthodox church,1
the new york islanders,2
que sera sera,3
cristina onassis,1
head cheese,2
jessica savitch,2
iron bars,2
dueling,2
fleurdelis,2
edward fitzgerald,1
agar,3
the little league world series,3
war and rememberance,1
mauve,2
mary decker,2
remington steele,1
joan benoit samuelsson,1
american indians,2
hurry or quick or fast,1
dr zachary smith,1
abe fortas,2
dismal,1
lee horsley,1
corfu,3
all the livelong day,1
a season,2
university of paris,1
joseph bonaparte,2
the pub is about to close,1
john fletcher,2
the cook islands,3
manchus,1
paleozoic era,1
thy rod and thy staff,1
hegira muhammads flight,1
richard brinsley sheridan,1
thomas wolsey,2
long john silver in treasure island,1
bottlenose dolphin,1
marge simpson,2
cheetahs,4
thanks,1
impala,2
ouch,1
quotas,1
rafferty,1
hudson river school,1
greek island of rhodes,1
quartering,2
the conversation,2
marquess of queensbury,1
three faces of eve,1
funny bone,2
spicy,1
lethal weapon 3,1
the mary celeste,2
friend,2
sesame seeds,6
cargo cults,1
three women,1
hurdy gurdy,1
judith rossner,1
encrypting,1
vc andrews,2
francis hodgson burnett,1
unix,1
jim bakker,3
interest,4
scandinavia,2
gobi desert,2
henry cisneros,3
caballero,2
great pyramid of cheops,1
coagulation,1
la dona e mobile,1
cubic zirconia,1
buttercup,1
manor farm,1
rhoda,2
chakras,1
governor jesse ventura,1
candlestick,2
seethrough,1
true love,3
grizzly,3
tim curry,2
he invented the game cluedo,1
breakthrough,2
professor plum,2
through thick thin,1
mr boddy,1
going through the wringer,1
the hanoi hilton,2
telephone book,1
phil spector,3
quincy jones for michael jacksons thriller,1
bookmakerbookie,2
opium wars,1
redbook,1
ceylonsri lanka,1
stilton,3
susan b anthony lucretia mott andor elizabeth cady stanton,1
megamind,2
neither they weigh the same,1
the great dane,2
the wick,2
a wiener dog or sausage dog,1
the last airbender,1
melt,2
a crop,2
iraq iran,1
rihanna,7
chop,1
216,1
a sweatshop,1
164,1
a malaprop,1
eli whitney houston,1
rob schneider,2
furbys,1
neve campbell soup,1
quadrants,1
copperhead,2
denzel washington irving,1
point,4
buenos airesmontevideo,1
bob denver broncos,1
cylinder,3
spirograph,1
jehovahs witness protection program,1
quarts,1
nina,1
dutch elm disease,4
weeping willow,2
every morning,1
steal my sunshine,1
quota,1
aryans,2
bifocal lens,1
audience,1
quaker baker,1
william holden,4
frozen food,1
seance,3
scary dairy,1
heavy chevy,1
pure food and drug act,1
linoleum around 1860,1
gavel,1
california san francisco lax,1
leyden jar 1745,1
beaten cretan,1
yucca mountain,1
indus,4
nightshade,6
nehru jacket,2
jim bunning,2
tartarus,4
queen mab,1
lake placid new york,1
jimsonweed jamestown weed,1
chloe sevigny,1
minestrone,3
things you cross,1
witness protection program,1
marlo thomas,4
spotted things,1
jackhammer,1
malibu barbie,1
things you walk,1
jack of all trades,1
magi,1
bob mackie,1
things you swallow,1
the small stuff,1
jack lemmon jack klugman,1
black bean soup,1
ruth handler,2
things you fish for,1
the gay 90s,1
ulysses s grant wood,1
greg norman schwarzkopf,1
the gay divorcee,1
tennessee waltz,2
olivia newtonjohn wayne,1
gay talese,1
dh lawrence welk,1
john gay,2
the juniors,1
danny thomas hardy,1
a handout,1
bankrupt,1
the indian the pacific,1
bonus,1
a ray,2
mu shu,1
the bosporus,4
mcmillan wife,3
a subsidy,1
twicecooked pork,1
hand wings,1
mantle maris,1
rome nero met,1
a sweater girl,1
madrid mad riding,1
a double bass,1
cassius,7
the coptics,1
el paso help a soldier,1
glissando,3
shema yisrael,1
oslo enos lost,1
a recitativo,1
bodhisattva,1
perth super theme,1
2 of meryl streep ingrid bergman helen hayes jessica lange maggie smith,1
soundtrack,2
james doohan,2
extrasensory perception,1
tommy chong,2
amc american motors,1
nia vardalos,1
the apollosoyuz project,1
ron wyden,1
genetically,1
the ipod,1
a saint bernard,4
setter,1
the lhasa apso,1
hun,1
crockett,1
playstation 2,1
borzoi,2
gabriel byrne,3
radio frequency,1
the manchester terrier,1
the american medical association,2
a baldfaced or barefaced lie,1
the national association for the advancement of colored people,1
phases of the moon,1
bounced,1
marie antionette,4
a backboard,1
bachelorhood,1
the sons of the american revolution,1
a wetsuit,2
apollo creed,2
rangoon or yangon,1
b be positive,1
a waterwheel,1
kimchee,1
a a negative,1
a winch,2
the partisans the peoples liberation army,1
a warthog,1
a mars bar,1
a whelk,2
chicago bulls,2
phillips screwdriver,1
nuclear weapons,4
camellia,3
the saar,1
lady antonia fraser,1
sam nunn,1
juniorcommunity colleges,1
brahmins,4
mame auntie mame accepted,1
ophthalmoscope,1
maria montessori,8
ah wilderness,1
john winthrop,1
axial tomography,1
colombo,5
suzuki method,1
snapdragon,1
marrow,4
albondigas,1
michigan avenue,1
miso,2
whippersnapper,1
savile row,2
grisgris,1
the index finger,1
the stars and bars,1
incandescent,2
the cretaceous,2
super freak,1
intoxicated,1
incant or intone,1
an indentured servant,1
aeolus,3
general wolfe,1
la brea tar pits,3
tricycle,1
fuhrer,1
scull,2
clogs,1
mister rogers neighborhood,2
in childbirth,1
airman first class,1
quarter horse,2
hogan,2
surrender dorothy hamill,1
b tannhauser,1
cutoffs,1
the everly brothers grimm,1
whalebone,1
c compress,1
boxer shorts,1
the magical mystery tour de france,1
the birdcage,2
egg cream,2
c the mad stork,1
nair,1
the sixth sense and sensibility,1
vanilla sky,2
d selenium,1
jamaica shorts,1
practice makes perfect strangers,1
sommersby,2
b renzo piano,1
lycra,3
a bonnet,6
4f,4
a wardrobe malfunction,2
a beehive,3
health hand heart and head,1
a song,2
a boutonniere,1
an egret,2
a bolo or bola tie,1
matthew mark luke and john,2
ali mcgraw,3
tuning,1
a snare,1
a rightofway,1
a high hat,1
human rights watch,2
bounty bay,1
jane,1
a cumulonimbus,1
ten days that shook the world,1
squatters rights,1
bob carol ted alice,3
seven pillars of wisdom,2
fabergé eggs,1
a bean,1
ban,2
a manger,2
a billionaire,1
a boatswain,1
a tax bracket,1
bowdoin,1
brighton england,1
baby ruth ginsburg,1
but i wont do that,1
annie hall monitor,1
kanye west,5
a police officer,1
herbert hoover vacuum cleaner,1
fao schwarz,2
peter cetera,1
propel,1
tort,2
death be not proud mary,1
a lien,2
eye of newt gingrich,1
prince charles camilla,1
a fine,1
a pumpkin,6
a blackjack,2
a black bear,2
pepperoncini,1
valerie plame,3
the sumerians,1
a platelet,1
the babylonian empire,1
snow peas,2
the black dog,1
an introduction,1
a glossary,1
walter huston,1
jim hawkins,3
lee grant,2
the acknowledgements,1
edgartown,1
jennifer connelly,1
little dorrit,6
without,1
crystal balls,1
over,1
upon,1
a btu,1
eating meat,1
under,1
a mount of venus,1
beyond,1
an oracle,1
a cosmetician,1
tactician,1
demon,1
a puff adder,1
a musician,1
revolutionary road,1
the cateyed snake,1
a pyrotechnician,1
death adders,1
kosciusko,1
registered dietician,1
diary of a madman,1
wolf snakes,1
mater,1
a rut,1
united 93,1
laughlin,3
letitia tyler,1
rote,1
foxwoods,1
bernard madoff,1
god wills it,1
bismuth,1
basel,1
the sabine women,1
the knights hospitallers,1
hitting streak,1
the town meeting,1
hernandos hideaway,1
paper airplane,2
the department of the interior,5
swaziland,8
abdullah,3
the general services administration,1
marlene,1
gas rationing,1
grigori potemkin,1
quonset huts,1
opryland,1
the shortest war,1
carroll baker,1
paid toll,1
wears the crown,1
the shortest will,1
manure,1
house and home,2
the dumont network,1
the united kingdom scotland,1
nguyen cao ky,1
dutch treats,1
a quail,4
london broils,1
a quagmire,2
extraction,1
kokomo,1
jarvik,1
canadian bacons,1
reconnaissance,1
kidney stones,1
mexican hat dance,1
the rainforest,1
rhode island delaware,1
dan castellaneta,1
mendenhall glacier,1
an endodontist,1
kontiki by thor heyerdahl,1
a blooper,1
georgia alabama,1
mary wells,1
paratroopers,1
idaho oregon,1
a patent examiner,1
a boa constrictor,1
mary engelbreit,1
pushtu,1
a ferret,2
cocky,1
million dollar baby,5
casings,1
amon,1
enemy at the gates,1
the jowl,1
the henpecked,1
the olmecs,7
the turkey trot,2
a stoa,1
memphis belle,2
tar baby,1
pulled pork,1
tenochtitlán,3
a compact,1
leap year,1
a surcharge,1
side view mirrors,1
the continental army,2
a concave mirror,1
a surgery,2
moline,1
telescopes,2
rolls royce,3
phillis wheatley,2
the epicenter,4
haddock,1
jung,1
nicholas of cusa,1
a shofar,1
a mason jar,1
rebar,1
buckyballs fullerenes,1
parmenides,1
a budgerigar,1
sasquatchbigfoot the abominable snowmanyeti,1
uncle tom,4
christopher robin milne,1
womens basketball,2
spontaneous human combustion,1
west virginia mountaineers are always free,1
skull,2
an officer a gentleman,1
cats tongues,1
primal fear,1
black forest torte,1
sir lancelot first knight,1
dollop,3
dominique dawes,1
majority leader,1
merrimac,2
california new york texas,1
mourning dove,1
clipper ships,1
joan benoitsamuelsson,1
golden eagle,1
aerobic exercise,1
grindstone,1
adam jones,1
clyde the glide drexler,1
santeria,3
gestation,3
emanuel swedenborg,1
gilbert arenas,1
anthony,1
glue glum,1
the monsoon,1
denmark norway,2
grade grave,1
a whirlwind,1
braid brain,1
veer seer,1
austriahungary germany also italy,1
start stark,1
a chinook,1
stock market,1
fritz the cat,2
mersey,2
the little red book,2
mr jinks jinksie,1
i left my heart in san francisco,2
perpendicular,4
judy garland over the rainbow,1
a daguerreotype,2
mario lanza,2
admiral james stockdale,1
magazines,3
ps,2
the college of william and mary,3
quality,1
chief justice of the united states,2
pin,1
iraq qatar,1
drop to drink,1
quoth the raven nevermore,2
impediments,1
all the difference,1
whats a heaven for,1
dom perignon credited with inventing champagne,1
the father of his country,1
queen guinevere,1
the sediment,1
rose or rosé,1
the mother of pearl,1
sister cities,1
the nose or the aroma,1
mother courage,1
vlad the impaler,3
pan am,3
washington wizards,2
a utensil,1
the dew line,1
pocahontas john rolfe,1
emperor maximilian,1
niekro brothers,1
ohara,1
stanley brothers,1
bing crosby bob hope,1
mazatlan,1
city lights,2
styptic pencil,1
benedict arnold schwarzenegger,2
corleone,2
weird al capone,1
city,2
steely dan quayle,1
beach,3
john paul the second time around,1
capo,1
river,6
pink floyd patterson,1
papiermache,4
chubby checker ernest evans,1
lord stanley,1
pigs feetknuckles,1
keith carradine,3
gab,1
cavalcade,1
albatrosses,1
hirsute,1
baltimore oriole,2
paul langerhans,1
your bottom dollar,1
1506,1
a fistful of dollars,1
dollar diplomacy,2
ethiopa,1
maralago,2
joint,3
centauri,1
jaw or chin,1
the lion king kong,1
baker breadmaker acceptable,1
stuart little shop of horrors,1
there is no time like the present,1
the king and i am legend,1
nellie melba,5
funny lady sings the blues,1
runaway bride of chucky,1
cordelia and the fool,1
the best things in life are free,1
bonnie parker clyde barrow,4
st louis gateway arch,1
actions speak louder than words,2
mountain gorilla,1
candy storechocolate shop,1
beware of greeks bearing gifts,1
just shoot me played by george segal,1
newport news,3
wellville,1
if you lie down with dogs youll wake up with fleas,1
martin chuzzlewit,7
pommel,2
honeycomb,5
stradavarius,1
earwig,2
andre malraux,2
anthony minghella,2
puttees,1
jacques brel,2
che for che guevara who was born in argentina,1
horsing around,1
chocolate chip,1
the madding crowd,2
grow old,1
gingerbread,3
circus animal cookies,1
13 30,1
an account past due,1
shoofly pie,2
muqtada alsadr,1
change of heart,1
sachertorte,3
the return of the native,2
an allergen,1
the eurythmics,3
the declaration of independence the constitution,1
stirrups,2
a carcinogen,1
a lance,2
the los angeles times,2
a workaholic,1
halogen,1
glycogen,2
samuel prescott,1
a necropolis,1
a border,1
dyeing,1
george w bush when he was governor of texas,1
baby and child care,1
silkscreening,1
richard clarke,2
jane byrne,2
günter grass,3
solder,2
bungee jumping,3
blinking,3
molt for malt,1
the mouth,3
a notion for a nation,1
boil for bail,1
rockin robin,5
the cost for the cast,1
the gulf of bothnia,3
the marvelettes the carpenters,1
the pons,1
grovel for gravel,1
a gatling gun,2
a panama,1
transcanada highway,1
a mountie hat,1
sten,1
the transamerica pyramid the transamerica building accepted,1
abbys tabbies,1
teriyaki,1
trumps rumps,1
lara flynn boyle,1
tafts drafts,1
hot dog on a stick,2
rogers dodgers,1
the north sea the baltic sea,1
2 of bryn mawr vassar barnard,1
vegan regan regan vegan accepted,1
metamorphosis by franz kafka,2
aggravated,1
nick nora charles,1
hugh laurie,6
a maggot,1
el camino real,1
the index of forbidden books,1
flogged,1
el toro,1
george deukmejian,1
marie roget,3
the cuban missile crisis,2
socratic,1
the pharynx,2
the intelligentsia,1
the los angeles rams,1
reason,4
the inferno,1
an ironclad,1
the arizona cardinals,1
thus spake zarathustra,1
circle in the square,1
the ituri forest,1
cuckold,2
minesweeper,3
sourdough,5
the darkness,1
mustard seed,2
amphibious vessels,1
tom mix,1
joe montana steve young,1
meister brau,1
bugs,1
nora,3
baguette,5
whiskey rebellion,3
brutus jones the emperor jones,1
columbia river,2
biff happy,1
alexandrite,1
eugene bull connor,1
googol,1
treasurer,1
mean queen,1
joker poker,1
chair,4
dublin irish legislature,1
king wing,1
minutes,1
seahawk,1
slack jack,1
guinea fowl,1
decatur,1
guess whos coming to dinner,2
egret,1
aces braces,1
legroom,1
lama,4
binomial,1
animal antelope,2
levites leviticus,1
