show #,airdate,round,category,value,question,answer
3581,2000-03-13,Jeopardy,OH WHAT A YEAR!,500,"George V dies, Jesse Owens wins 4 gold medals, Spanish Civil War erupts",1936
3581,2000-03-13,Jeopardy,SOUTH AMERICAN BEAUTY,500,"The name of this tree, seen here, comes from the language of Brazil's Tupi indians",Jacaranda
3581,2000-03-13,Jeopardy,"""SIX"" PACK",500,"Kevin Bacon was not in this 1993 film, but Will Smith & Donald Sutherland were","""Six Degrees of Separation"""
3581,2000-03-13,Jeopardy,RAISE YOUR GLASSES,500,"Middle name of Alex Lapostolle, who came up with a ""grand"" orange-flavored liqueur",Marnier
3581,2000-03-13,Double Jeopardy,LITERARY HEROINES,200,"Jill, the tomboyish heroine of her story ""Jack And Jill"", has been compared to her famous character Jo March",Louisa May Alcott
3581,2000-03-13,Double Jeopardy,FOREIGN WORDS & PHRASES,200,"Italian for ""quick"", it often precedes ""change-o"" in a magician's vocabulary",presto
3581,2000-03-13,Double Jeopardy,ACTORS & MOVIE ROLES,200,"He played a fashion show bartender in the Michael J. Fox film ""Bright Lights, Big City"" (Would Niles Crane approve?)",David Hyde Pierce
3581,2000-03-13,Double Jeopardy,FORMER CITY NAMES,200,Byzantium,Istanbul
3581,2000-03-13,Double Jeopardy,"YES, MAST-ER",200,He was tied to the mast so he wouldn't respond to the sirens' call,Odysseus
3581,2000-03-13,Double Jeopardy,WOOF!,200,Phil & Dottie Winslow are the comic strip couple who own this Great Dane,Marmaduke
3581,2000-03-13,Double Jeopardy,LITERARY HEROINES,400,"His emotionally unstable wife Zelda inspired the character of Nicole Diver in his book ""Tender Is The Night""",F. Scott Fitzgerald
3581,2000-03-13,Double Jeopardy,FOREIGN WORDS & PHRASES,400,"Meaning ""double point"", the German doppelpunkt refers to this mark of punctuation",the colon
3581,2000-03-13,Double Jeopardy,ACTORS & MOVIE ROLES,400,"We were ""Mad About"" his performance as a bad guy named Burke in ""Aliens""",Paul Reiser
3581,2000-03-13,Double Jeopardy,FORMER CITY NAMES,400,Tenochtitlan,Mexico City
3581,2000-03-13,Double Jeopardy,"YES, MAST-ER",400,It can be a lookout point on land as well as on top of a ship's mast,Crow's Nest
3581,2000-03-13,Double Jeopardy,WOOF!,400,Lake Cove That's My Boy has skirted the competition to be the top showdog of this breed for 1997 & 1998,the poodle
3581,2000-03-13,Double Jeopardy,LITERARY HEROINES,600,"Carol Kennicott needs an ""avenue"" of escape from Gopher Prairie in this Sinclair Lewis novel",Main Street
3581,2000-03-13,Double Jeopardy,FOREIGN WORDS & PHRASES,600,"Meaning ""10,000 years"", this Japanese cry of triumph was often used in battle","""Banzai!"""
3581,2000-03-13,Double Jeopardy,ACTORS & MOVIE ROLES,600,"Christopher Plummer has won wide acclaim for his performance in this role seen here:""Delivery device for nicotine.  Put it in your mouth, light it up, and you're gonna get your face...""",Mike Wallace
3581,2000-03-13,Double Jeopardy,FORMER CITY NAMES,600,Saigon,Ho Chi Minh City
3581,2000-03-13,Double Jeopardy,"YES, MAST-ER",600,"According to his book, it's how long Richard Henry Dana spent ""before the mast""",Two Years
3581,2000-03-13,Double Jeopardy,WOOF!,600,The Alpine hospice named for this saint is famous for breeding dogs to track lost travelers,St. Bernard
3581,2000-03-13,Double Jeopardy,LITERARY HEROINES,800,Don Quixote dubs Aldanza with this more romantic name,Dulcinea
3581,2000-03-13,Double Jeopardy,FOREIGN WORDS & PHRASES,800,"This other name for the Lord's Prayer comes from the Latin for ""Our Father""",Pater Noster
3581,2000-03-13,Double Jeopardy,ACTORS & MOVIE ROLES,800,The mysterious title character Ralph Fiennes played in this 1996 film was actually Hungarian,The English Patient
3581,2000-03-13,Double Jeopardy,FORMER CITY NAMES,800,Edo,Tokyo
3581,2000-03-13,Double Jeopardy,"YES, MAST-ER",800,"You don't know this, if you don't know it's a brace on a topgallant mast",a jack
3581,2000-03-13,Double Jeopardy,WOOF!,800,"Derby Lane in St. Petersburg, Fla. claims it's the oldest continuously operating one of these tracks",greyhound track (or dog race track)
3581,2000-03-13,Double Jeopardy,LITERARY HEROINES,1000,"The story of Irish-American slum child Francie Nolan is told in this ""arboreal"" Betty Smith novel",A Tree Grows in Brooklyn
3581,2000-03-13,Double Jeopardy,FOREIGN WORDS & PHRASES,1000,"This rhyming Chinese word for acting in a servile manner literally mean's ""knock one's head""",kòu tóu
3581,2000-03-13,Double Jeopardy,ACTORS & MOVIE ROLES,1000,"He played the CIA chief in ""No Way Out""; now he represents Tennessee in the U.S. Senate",Fred (Dalton) Thompson
3581,2000-03-13,Double Jeopardy,FORMER CITY NAMES,1000,"Salisbury,Rhodesia",Harare
3581,2000-03-13,Double Jeopardy,"YES, MAST-ER",1000,"One of its national anthems is ""King Christian Stood By The Lofty Mast"", not ""The Lofty Pastry""",Denmark
3581,2000-03-13,Double Jeopardy,WOOF!,1000,"In ""Julius Caesar"" all ears on him when he says, ""Cry 'Havoc', and let slip the dogs of war""",Marc Antony
3581,2000-03-13,Final Jeopardy,SPORTS STARS,Final,"Born in 1980, this world champion figure skater was named for a Beatles hit",Michelle Kwan
4754,2005-04-14,Jeopardy,TRIANGLES,200,It's the technical name for a tetrahedron with triangular sides,a pyramid
4754,2005-04-14,Jeopardy,HORTON HEARS THE WHO,200,"He wrote all The Who's Top 40 hits except ""Summertime Blues""",(Pete) Townshend
4754,2005-04-14,Jeopardy,ALSO A CANDY,200,A buoyant jacket used to keep a person afloat,a life saver
4754,2005-04-14,Jeopardy,GORGE,200,"Discovered in 1806 by Zebulon Pike's expedition, the Royal Gorge is found in this state",Colorado
4754,2005-04-14,Jeopardy,"""W""",200,"The saxophone is a member of this instrument family, not the brass family",woodwinds
4754,2005-04-14,Jeopardy,BUSH,200,...who was awarded the Distinguished Flying Cross,George Herbert Walker Bush
4754,2005-04-14,Jeopardy,TRIANGLES,400,"In the ""Steel City"" of Pittsburgh, the downtown area is known as this triangle",the Golden Triangle
4754,2005-04-14,Jeopardy,HORTON HEARS THE WHO,400,"The Who's demo of ""I Can't Explain"" featured this Led Zeppelin guitarist",Jimmy Page
4754,2005-04-14,Jeopardy,ALSO A CANDY,400,"""Cabaret"" club",Kit Kat
4754,2005-04-14,Jeopardy,GORGE,400,Along its 277-mile length it ranges in width from 1/10 of a mile to 18 miles wide,the Grand Canyon
4754,2005-04-14,Jeopardy,"""W""",400,"56 miles from Hopewell, Virginia is this city that has been restored to the way it was in Colonial times",Williamsburg
4754,2005-04-14,Jeopardy,BUSH,400,"...born in Midland, Texas & earned a masters degree at the University of Texas",Laura Bush
4754,2005-04-14,Jeopardy,TRIANGLES,600,"The east side of this large, triangular citadel faces Red Square",the Kremlin
4754,2005-04-14,Jeopardy,HORTON HEARS THE WHO,600,"""Won't Get Fooled Again"" includes the line ""Meet the new"" one of these, ""same as the old"" one",the boss
4754,2005-04-14,Jeopardy,ALSO A CANDY,600,Giant lies,whoppers
4754,2005-04-14,Jeopardy,GORGE,600,"The Brech de Roland, a narrow French gorge in these mountains, leads into a large natural amphitheater",the Pyrenees
4754,2005-04-14,Jeopardy,"""W""",600,He was the British prime minister from 1964 to 1970 & again from '74 to '76,Harold Wilson
4754,2005-04-14,Jeopardy,BUSH,600,...who was the first Republican reelected governor in his state's history,Jeb Bush
4754,2005-04-14,Jeopardy,TRIANGLES,800,"From the Greek for ""uneven"", it's the term for a triangle in which no sides are the same length",scalene
4754,2005-04-14,Jeopardy,HORTON HEARS THE WHO,800,In 1990 The Who were inducted into the Rock and Roll Hall of Fame by Adam Clayton & this Irish group,U2
4754,2005-04-14,Jeopardy,ALSO A CANDY,800,A tract of land covered in scrubby evergreen plants,a heath bar
4754,2005-04-14,Jeopardy,GORGE,800,The ruins of this terraced Inca city lie perched above the Urubamba River Gorge in the Andes Mountains,Machu Picchu
4754,2005-04-14,Jeopardy,"""W""",800,"When measuring a horse using hands, you measure from the ground up to these, not the ears",the withers
4754,2005-04-14,Jeopardy,BUSH,800,...who wrote a bestselling nonfiction book in 1990,Barbara Bush
4754,2005-04-14,Jeopardy,TRIANGLES,1000,In 1911 a devastating fire at this company's factory in New York City killed 146 garment workers,the Triangle Shirtwaist Factory
4754,2005-04-14,Jeopardy,HORTON HEARS THE WHO,1000,"This 1970 live album contained extended versions of ""Magic Bus"" & ""My Generation""",Live at Leeds
4754,2005-04-14,Jeopardy,ALSO A CANDY,1000,Ninepins,skittles
4754,2005-04-14,Jeopardy,GORGE,1000,This gorge in Tanzania was made famous by the work of the archaeologists Louis & Mary Leakey,Olduvai Gorge
4754,2005-04-14,Jeopardy,"""W""",1000,"Considered the greatest poet of Medieval Germany, this man from Eschenbach wrote an early epic poem about the Grail",Wolfram von Eschenbach
4754,2005-04-14,Jeopardy,BUSH,1000,...who served as an artillery captain in World War I,Prescott Bush
4754,2005-04-14,Double Jeopardy,HISTORIC CHARLESTON,400,"(Jimmy of the Clue Crew reports from the waterfront in Charleston, SC.)  Colonel William Rhett of Charleston, who captured the notorious pirate Stede Bonnet, may have inspired the name of this fictional Charlestonian",Rhett Butler
4754,2005-04-14,Double Jeopardy,REEL PEOPLE,400,"In a 2004 biopic, the wife of this scientist says, ""I hardly ever see him since he took up sex""",Kinsey
4754,2005-04-14,Double Jeopardy,ITALIAN COMPOSERS,400,Venetian concerto master Antonio,Vivaldi
4754,2005-04-14,Double Jeopardy,MOUSE PADS,400,"According to Aesop, the country mouse of the fable was this type also called a vole",a field mouse
4754,2005-04-14,Double Jeopardy,ALONG THE TRANS-CANADA HIGHWAY,400,"If you're motoring through Alberta, take in this rodeo, the ""Greatest Outdoor Show on Earth""",the Calgary Stampede
4754,2005-04-14,Double Jeopardy,"""Z"" BREEZE",400,It's 5 plus 4 numerals used on your letters & packages now,a ZIP code
4754,2005-04-14,Double Jeopardy,HISTORIC CHARLESTON,800,"(Cheryl of the Clue Crew reports from a boat off Charleston, SC.)  In its 1863 assault on Battery Wagner, the Union's first Black unit earned this, also the title of a 1989 film about it",Glory
4754,2005-04-14,Double Jeopardy,REEL PEOPLE,800,Henry Fonda & Glenn Ford were Admirals Nimitz & Spruance in the 1976 movie about this crucial battle of World War II,Midway
4754,2005-04-14,Double Jeopardy,ITALIAN COMPOSERS,800,"Giacomo, who found Giuseppe Verdi influential",Puccini
4754,2005-04-14,Double Jeopardy,MOUSE PADS,800,"Like many mice, it's how genus Oxymycterus creates its refuge",burrowing (or digging)
4754,2005-04-14,Double Jeopardy,ALONG THE TRANS-CANADA HIGHWAY,800,Mile zero of the Trans-Canada Highway is marked by a monument in this city on Vancouver Island,Victoria
4754,2005-04-14,Double Jeopardy,"""Z"" BREEZE",800,Carl Jung taught at a university here,Zurich
4754,2005-04-14,Double Jeopardy,HISTORIC CHARLESTON,1200,"(Jimmy of the Clue Crew reports from the waterfront in Charleston, SC.)  On September 21, 1989, Charleston wasn't quite so peaceful, as this hurricane made landfall here with 135 mile-per-hour winds",Hugo
4754,2005-04-14,Double Jeopardy,REEL PEOPLE,1200,"He's the famed Apache leader portrayed here""I break the arrow.  I will try the way of peace.""",Cochise
4754,2005-04-14,Double Jeopardy,ITALIAN COMPOSERS,1200,"Gioacchino, of ""Il Barbiere di Siviglia"" fame",Rossini
4754,2005-04-14,Double Jeopardy,MOUSE PADS,1200,An endangered California mouse is named for the salt type of this damp area,a marsh
4754,2005-04-14,Double Jeopardy,ALONG THE TRANS-CANADA HIGHWAY,1200,"A symbol of this Montreal World's Fair, the Biosphere served as the U.S. pavilion & now is an ecology museum of water",Expo 67
4754,2005-04-14,Double Jeopardy,"""Z"" BREEZE",1200,Between 1883 & 1885 Nietzsche turned out a 4-part work about this wandering teacher,Zarathustra
4754,2005-04-14,Double Jeopardy,HISTORIC CHARLESTON,1600,"(Cheryl of the Clue Crew reports from Fort Sumter in Charleston, SC.)  At Fort Sumter, early one morning in this month & year, South Carolinian Henry Farley fired what may have been the Civil War's first shot","April, 1861"
4754,2005-04-14,Double Jeopardy,REEL PEOPLE,1600,Both Ray Liotta & D.B. Sweeney have portrayed this gifted baseball player,"""Shoeless"" Joe Jackson"
4754,2005-04-14,Double Jeopardy,ITALIAN COMPOSERS,1600,Ottorino; he pined for Rome,Respighi
4754,2005-04-14,Double Jeopardy,MOUSE PADS,1600,Tall grass is the favored habitat of the mouse named for this agricultural event,harvest
4754,2005-04-14,Double Jeopardy,ALONG THE TRANS-CANADA HIGHWAY,1600,The eastern terminus of the Trans-Canada Highway is at this provincial capital,"St. Johns, Newfoundland"
4754,2005-04-14,Double Jeopardy,"""Z"" BREEZE",1600,"In the Bible, he predicted the messiah would arrive in Jerusalem by donkey",Zechariah
4754,2005-04-14,Double Jeopardy,HISTORIC CHARLESTON,2000,"(Cheryl of the Clue Crew reports from a boat off Charleston, SC.)  Sullivan's Island held thousands of quarantined Africans who survived the Atlantic crossing known by this 2-word term",the Middle Passage
4754,2005-04-14,Double Jeopardy,REEL PEOPLE,2000,"The title Westerner of a 1972 Robert Redford film; in real life, he was said to eat his enemies' livers",Jeremiah Johnson
4754,2005-04-14,Double Jeopardy,ITALIAN COMPOSERS,2000,"Vincenzo, who made a ""Norma"" conquest",Bellini
4754,2005-04-14,Double Jeopardy,MOUSE PADS,2000,"The mouse that's called Britain's most common mammal isn't the ""forest mouse"" but this synonym",wood mouse
4754,2005-04-14,Double Jeopardy,ALONG THE TRANS-CANADA HIGHWAY,2000,The summit of Rogers Pass in British Columbia was the site of the 1962 opening of the highway by this Prime Minister,John Diefenbaker
4754,2005-04-14,Double Jeopardy,"""Z"" BREEZE",2000,This charismatic religious reformer brought the Reformation to Switzerland,Huldrych Zwingli
4754,2005-04-14,Final Jeopardy,ANCIENT CITIES,Final,"It sided with Sparta in the Peloponnesian War, & the Bible includes 2 letters to its Christians",Corinth
4756,2005-04-18,Jeopardy,HISTORIC QUOTATIONS,200,"In ""Notes on Hospitals"", she wrote that the first requirement of a hospital is to ""do the sick no harm""",Florence Nightingale
4756,2005-04-18,Jeopardy,PLAYING PRESIDENT,200,The 2003 movie with James Brolin as him aired on Showtime after CBS dropped it,Reagan
4756,2005-04-18,Jeopardy,"FISH, BIRD OR MAMMAL",200,The bearded tit,a bird
4756,2005-04-18,Jeopardy,BRITISH SPELLING BEE,200,"In the British version of Monopoly, you might draw a card saying ""Go directly to"" this lockup",G-A-O-L
4756,2005-04-18,Jeopardy,BEEN THERE...,200,This country is in the east of a subcontinent,Bangladesh
4756,2005-04-18,Jeopardy,DONE THAT,200,In 1817 Scotland's David Brewster patented this pattern-making tube made with mirrors & ground glass,a kaleidoscope
4756,2005-04-18,Jeopardy,HISTORIC QUOTATIONS,400,"This 4-letter word precedes ""Caesar, we who are about to die salute thee""",hail
4756,2005-04-18,Jeopardy,PLAYING PRESIDENT,400,"Charlton Heston is seen here as this prickly character before he became president""What did you say?""""I said, 'I wonder whose bed Rachael'll be putting her moccasins under next.'""[Smack!]",Andrew Jackson
4756,2005-04-18,Jeopardy,"FISH, BIRD OR MAMMAL",400,The coati,a mammal
4756,2005-04-18,Jeopardy,BRITISH SPELLING BEE,400,"The equivalent of our own Donald Rumsfeld, the UK's Geoffrey Hoon is the minister of this",D-E-F-E-N-C-E
4756,2005-04-18,Jeopardy,BEEN THERE...,400,This nation sticks out like a sore thumb,Denmark
4756,2005-04-18,Jeopardy,DONE THAT,400,Samuel B. Fay patented the first bent-wire one of these in 1867; it was originally used to attach tags to fabric,a paper clip
4756,2005-04-18,Jeopardy,HISTORIC QUOTATIONS,600,"When he landed on Leyte Island in October 1944, he said, ""The hour of your redemption is here""",MacArthur
4756,2005-04-18,Jeopardy,PLAYING PRESIDENT,600,"E.G. Marshall, Robert Duvall & Tom Selleck have all played this U.S. president",Eisenhower
4756,2005-04-18,Jeopardy,"FISH, BIRD OR MAMMAL",600,The skipjack,a fish
4756,2005-04-18,Jeopardy,BRITISH SPELLING BEE,600,Lovely Rita of Liverpool knows this unit of measure is 39.37 inches,M-E-T-R-E
4756,2005-04-18,Jeopardy,BEEN THERE...,600,"It extends about 3,200 miles from east to west",Indonesia
4756,2005-04-18,Jeopardy,DONE THAT,600,"Robert Banks & John Hogan invented a type of this substance, giving grocery shoppers a checkout choice",plastic
4756,2005-04-18,Jeopardy,HISTORIC QUOTATIONS,800,"In 1811 Joseph de Maistre wrote in ""Letter to X"", ""Every nation has the"" one of these ""it deserves""",the government
4756,2005-04-18,Jeopardy,PLAYING PRESIDENT,800,William Parry was James Garfield in the originial production of this Sondheim musical,Assassins
4756,2005-04-18,Jeopardy,"FISH, BIRD OR MAMMAL",800,The wahoo,a fish
4756,2005-04-18,Jeopardy,BRITISH SPELLING BEE,800,"With no pence on hand, you might ask the curry restaurant, ""Will you take"" a personal one of these?",C-H-E-Q-U-E
